0.0040518,-0.003891,-0.0029121,-0.00019942,-0.00062898,-0.0049013
0.015868,-0.015108,-0.011298,-0.00076354,-0.0025471,-0.019264
0.034942,-0.032967,-0.024636,-0.0016414,-0.0058007,-0.04258
0.060766,-0.056789,-0.042403,-0.0027829,-0.010436,-0.074338
0.092838,-0.085902,-0.064085,-0.0041386,-0.016496,-0.11404
0.13066,-0.11964,-0.089172,-0.0056605,-0.024027,-0.16117
0.17373,-0.15734,-0.11716,-0.0073023,-0.033069,-0.21524
0.22155,-0.19837,-0.14756,-0.0090194,-0.043662,-0.27576
0.27365,-0.24209,-0.17988,-0.01077,-0.055844,-0.34224
0.32955,-0.28788,-0.21365,-0.012513,-0.06965,-0.41421
0.38876,-0.33514,-0.24842,-0.014212,-0.085113,-0.49119
0.45083,-0.3833,-0.28374,-0.015834,-0.10226,-0.57272
0.5153,-0.43178,-0.31918,-0.017347,-0.12112,-0.65835
0.58172,-0.48005,-0.35433,-0.018723,-0.14171,-0.74763
0.64965,-0.52758,-0.38879,-0.019939,-0.16406,-0.84015
0.71867,-0.57388,-0.42219,-0.020975,-0.18817,-0.93547
0.78836,-0.61848,-0.45417,-0.021815,-0.21406,-1.0332
0.85832,-0.66094,-0.48439,-0.022447,-0.24173,-1.1329
0.92815,-0.70083,-0.51254,-0.022863,-0.27118,-1.2343
0.99747,-0.73777,-0.53833,-0.02306,-0.30241,-1.3369
1.0659,-0.7714,-0.56149,-0.023038,-0.33541,-1.4404
1.1331,-0.80139,-0.58177,-0.022804,-0.37016,-1.5445
1.1988,-0.82743,-0.59895,-0.022368,-0.40665,-1.6488
1.2626,-0.84927,-0.61283,-0.021743,-0.44485,-1.7531
1.3242,-0.86666,-0.62325,-0.020948,-0.48472,-1.8571
1.3833,-0.87939,-0.63004,-0.020006,-0.52624,-1.9604
1.4396,-0.88729,-0.63309,-0.018945,-0.56936,-2.0628
1.4929,-0.89022,-0.63229,-0.017796,-0.61403,-2.1641
1.543,-0.88807,-0.62759,-0.016594,-0.6602,-2.2641
1.5895,-0.88076,-0.61891,-0.015378,-0.70782,-2.3625
1.6323,-0.86824,-0.60625,-0.014193,-0.75681,-2.4591
1.6713,-0.85049,-0.58961,-0.013083,-0.80711,-2.5539
1.7061,-0.82754,-0.569,-0.012098,-0.85864,-2.6465
1.7367,-0.79941,-0.54448,-0.011292,-0.91133,-2.737
1.7629,-0.7662,-0.51612,-0.010719,-0.96508,-2.8251
1.7845,-0.72799,-0.484,-0.010437,-1.0198,-2.9107
1.8016,-0.68492,-0.44825,-0.010506,-1.0754,-2.9938
1.8139,-0.63714,-0.40901,-0.010987,-1.1318,-3.0742
1.8214,-0.58484,-0.36642,-0.011943,-1.1889,-3.152
1.8241,-0.52822,-0.32066,-0.013438,-1.2465,-3.227
1.8218,-0.4675,-0.27192,-0.015537,-1.3046,-3.2992
1.8146,-0.40294,-0.22042,-0.018305,-1.363,-3.3687
1.8025,-0.33482,-0.16638,-0.021807,-1.4216,-3.4353
1.7854,-0.26341,-0.11005,-0.026108,-1.4804,-3.4991
1.7634,-0.18902,-0.05166,-0.03127,-1.539,-3.5602
1.7364,-0.11198,0.0085045,-0.037357,-1.5976,-3.6185
1.7047,-0.03263,0.070172,-0.044429,-1.6558,-3.6741
1.6681,0.048692,0.13306,-0.052545,-1.7136,-3.727
1.6269,0.13162,0.19686,-0.06176,-1.7708,-3.7773
1.581,0.21579,0.26129,-0.072129,-1.8273,-3.8251
1.5306,0.30083,0.32602,-0.0837,-1.8829,-3.8704
1.4759,0.38634,0.39076,-0.09652,-1.9376,-3.9133
1.4168,0.47196,0.45519,-0.11063,-1.9911,-3.954
1.3536,0.55729,0.51899,-0.12607,-2.0434,-3.9925
1.2864,0.64194,0.58185,-0.14287,-2.0942,-4.0289
1.2154,0.72553,0.64345,-0.16107,-2.1435,-4.0633
1.1408,0.80768,0.70349,-0.18067,-2.1911,-4.0959
1.0626,0.88801,0.76165,-0.20171,-2.2369,-4.1267
0.9812,0.96615,0.81765,-0.22418,-2.2807,-4.1559
0.89666,1.0417,0.87118,-0.2481,-2.3225,-4.1836
0.80923,1.1144,0.92197,-0.27346,-2.362,-4.2098
0.7191,1.1839,0.96973,-0.30025,-2.3991,-4.2349
0.6265,1.2498,1.0142,-0.32846,-2.4338,-4.2587
0.53165,1.3118,1.0551,-0.35806,-2.4659,-4.2816
0.43476,1.3696,1.0923,-0.38903,-2.4953,-4.3035
0.33607,1.423,1.1254,-0.42133,-2.5218,-4.3246
0.2358,1.4716,1.1544,-0.45491,-2.5455,-4.3451
0.1342,1.5153,1.1789,-0.48972,-2.5661,-4.365
0.031496,1.5539,1.1988,-0.5257,-2.5835,-4.3844
-0.072072,1.587,1.214,-0.56279,-2.5978,-4.4034
-0.17627,1.6146,1.2243,-0.6009,-2.6088,-4.4222
-0.28084,1.6365,1.2297,-0.63997,-2.6163,-4.4408
-0.38557,1.6526,1.2298,-0.67989,-2.6205,-4.4593
-0.4902,1.6627,1.2248,-0.72058,-2.6211,-4.4779
-0.59451,1.6667,1.2146,-0.76194,-2.6182,-4.4964
-0.69826,1.6647,1.199,-0.80385,-2.6116,-4.5151
-0.80121,1.6566,1.1782,-0.84619,-2.6014,-4.534
-0.90315,1.6424,1.152,-0.88886,-2.5875,-4.5532
-1.0038,1.6221,1.1205,-0.93172,-2.5698,-4.5726
-1.1031,1.5957,1.0837,-0.97463,-2.5484,-4.5924
-1.2006,1.5634,1.0418,-1.0175,-2.5233,-4.6125
-1.2963,1.5252,0.99477,-1.0601,-2.4944,-4.633
-1.3898,1.4812,0.94272,-1.1024,-2.4617,-4.6539
-1.4811,1.4316,0.8858,-1.1441,-2.4254,-4.6752
-1.5698,1.3765,0.82415,-1.1852,-2.3853,-4.6969
-1.6559,1.3162,0.75792,-1.2254,-2.3415,-4.719
-1.7392,1.2509,0.68731,-1.2647,-2.2941,-4.7415
-1.8194,1.1807,0.61251,-1.3029,-2.2431,-4.7643
-1.8964,1.106,0.53374,-1.3397,-2.1886,-4.7875
-1.9701,1.0271,0.45124,-1.3751,-2.1306,-4.811
-2.0404,0.94411,0.36524,-1.4089,-2.0692,-4.8347
-2.107,0.85747,0.27602,-1.4409,-2.0045,-4.8586
-2.1698,0.76748,0.18385,-1.471,-1.9365,-4.8827
-2.2287,0.67448,0.089019,-1.4989,-1.8654,-4.9069
-2.2837,0.57882,-0.0081685,-1.5247,-1.7913,-4.9311
-2.3346,0.48086,-0.1074,-1.548,-1.7143,-4.9552
-2.3813,0.38099,-0.20836,-1.5688,-1.6345,-4.9793
-2.4238,0.27957,-0.31073,-1.5869,-1.552,-5.0031
-2.4619,0.177,-0.41415,-1.6022,-1.467,-5.0266
-2.4956,0.073668,-0.5183,-1.6145,-1.3796,-5.0498
-2.5249,-0.030019,-0.62283,-1.6237,-1.29,-5.0725
-2.5496,-0.13366,-0.72739,-1.6298,-1.1983,-5.0947
-2.5699,-0.23686,-0.83164,-1.6325,-1.1046,-5.1162
-2.5855,-0.33922,-0.93522,-1.6318,-1.0091,-5.137
-2.5966,-0.44034,-1.0378,-1.6276,-0.91206,-5.1569
-2.6031,-0.53982,-1.139,-1.6198,-0.81357,-5.176
-2.6051,-0.63729,-1.2385,-1.6083,-0.71382,-5.194
-2.6024,-0.73235,-1.336,-1.5931,-0.61299,-5.2109
-2.5952,-0.82464,-1.4311,-1.574,-0.51127,-5.2266
-2.5835,-0.9138,-1.5235,-1.5511,-0.40884,-5.241
-2.5673,-0.99948,-1.613,-1.5243,-0.30589,-5.254
-2.5467,-1.0813,-1.6991,-1.4936,-0.20262,-5.2656
-2.5216,-1.1591,-1.7816,-1.4589,-0.099215,-5.2756
-2.4923,-1.2324,-1.8602,-1.4203,0.0041291,-5.284
-2.4587,-1.3009,-1.9347,-1.3778,0.10722,-5.2907
-2.4209,-1.3645,-2.0048,-1.3314,0.20985,-5.2956
-2.379,-1.4228,-2.0702,-1.2811,0.31183,-5.2987
-2.3331,-1.4756,-2.1308,-1.2269,0.41298,-5.2999
-2.2833,-1.5228,-2.1863,-1.169,0.51308,-5.2991
-2.2297,-1.5641,-2.2366,-1.1073,0.61195,-5.2964
-2.1723,-1.5993,-2.2814,-1.0421,0.7094,-5.2916
-2.1114,-1.6284,-2.3206,-0.97328,0.80524,-5.2847
-2.047,-1.6512,-2.3542,-0.90105,0.89928,-5.2757
-1.9793,-1.6676,-2.3819,-0.82551,0.99134,-5.2646
-1.9083,-1.6776,-2.4036,-0.74678,1.0812,-5.2513
-1.8343,-1.6811,-2.4194,-0.66502,1.1688,-5.2359
-1.7573,-1.6781,-2.4291,-0.58035,1.2539,-5.2183
-1.6775,-1.6685,-2.4328,-0.49296,1.3362,-5.1986
-1.595,-1.6526,-2.4304,-0.403,1.4158,-5.1767
-1.51,-1.6302,-2.4219,-0.31066,1.4923,-5.1527
-1.4226,-1.6016,-2.4073,-0.21613,1.5658,-5.1267
-1.333,-1.5667,-2.3868,-0.11961,1.6359,-5.0985
-1.2413,-1.5258,-2.3604,-0.021313,1.7026,-5.0684
-1.1477,-1.4789,-2.3281,0.078557,1.7658,-5.0362
-1.0523,-1.4264,-2.2901,0.17977,1.8252,-5.0022
-0.95528,-1.3683,-2.2466,0.2821,1.8809,-4.9663
-0.85681,-1.3049,-2.1976,0.38532,1.9327,-4.9286
-0.75704,-1.2365,-2.1433,0.48917,1.9805,-4.8892
-0.65612,-1.1633,-2.084,0.59343,2.0242,-4.8482
-0.5542,-1.0856,-2.0198,0.69784,2.0638,-4.8056
-0.45144,-1.0037,-1.951,0.80214,2.099,-4.7616
-0.34799,-0.91786,-1.8777,0.9061,2.13,-4.7162
-0.24401,-0.82851,-1.8002,1.0094,2.1566,-4.6696
-0.13964,-0.73595,-1.7189,1.1119,2.1788,-4.6218
-0.035042,-0.64055,-1.6339,1.2133,2.1965,-4.5729
0.06965,-0.54266,-1.5455,1.3133,2.2097,-4.5231
0.17428,-0.44267,-1.4541,1.4117,2.2185,-4.4724
0.27872,-0.34097,-1.3599,1.5082,2.2227,-4.4211
0.38282,-0.23794,-1.2632,1.6026,2.2224,-4.3691
0.48644,-0.13399,-1.1645,1.6947,2.2175,-4.3167
0.58945,-0.029512,-1.0639,1.7841,2.2082,-4.2639
0.69172,0.07509,-0.96179,1.8708,2.1945,-4.2108
0.79312,0.17941,-0.85855,1.9544,2.1763,-4.1577
0.89352,0.28306,-0.75447,2.0347,2.1537,-4.1045
0.99281,0.38563,-0.6499,2.1116,2.1268,-4.0514
1.0909,0.48673,-0.54516,2.1849,2.0956,-3.9986
1.1876,0.58598,-0.44057,2.2542,2.0602,-3.9461
1.2828,0.683,-0.33647,2.3196,2.0207,-3.8941
1.3765,0.77741,-0.23316,2.3807,1.9772,-3.8426
1.4685,0.86886,-0.13098,2.4375,1.9298,-3.7918
1.5588,0.95701,-0.030216,2.4898,1.8786,-3.7417
1.6471,1.0415,0.06882,2.5374,1.8237,-3.6925
1.7336,1.1221,0.16584,2.5803,1.7652,-3.6443
1.818,1.1984,0.26057,2.6184,1.7033,-3.5971
1.9003,1.2701,0.35272,2.6515,1.638,-3.551
1.9804,1.3371,0.44205,2.6795,1.5696,-3.5062
2.0582,1.3989,0.52831,2.7025,1.4982,-3.4625
2.1337,1.4555,0.61127,2.7204,1.4239,-3.4203
2.2067,1.5066,0.6907,2.733,1.3469,-3.3793
2.2774,1.5521,0.76641,2.7405,1.2674,-3.3398
2.3455,1.5917,0.83821,2.7428,1.1856,-3.3018
2.411,1.6253,0.90592,2.7399,1.1016,-3.2653
2.4739,1.6529,0.96939,2.7318,1.0155,-3.2303
2.5341,1.6743,1.0285,2.7186,0.92772,-3.1968
2.5916,1.6894,1.0831,2.7004,0.83827,-3.1649
2.6464,1.6983,1.1331,2.6772,0.7474,-3.1346
2.6984,1.7008,1.1784,2.649,0.6553,-3.1058
2.7476,1.6971,1.219,2.6161,0.56217,-3.0785
2.7939,1.6872,1.2548,2.5785,0.4682,-3.0528
2.8374,1.671,1.2858,2.5363,0.3736,-3.0285
2.878,1.6487,1.3119,2.4897,0.27857,-3.0057
2.9157,1.6205,1.3332,2.4389,0.18332,-2.9842
2.9505,1.5864,1.3497,2.3839,0.088042,-2.9642
2.9824,1.5465,1.3615,2.3251,-0.0070577,-2.9454
3.0114,1.5011,1.3685,2.2625,-0.10178,-2.9278
3.0375,1.4504,1.371,2.1964,-0.19592,-2.9114
3.0606,1.3946,1.3689,2.127,-0.28927,-2.896
3.0809,1.3339,1.3624,2.0545,-0.38166,-2.8816
3.0982,1.2685,1.3516,1.9792,-0.47287,-2.8681
3.1126,1.1988,1.3367,1.9012,-0.56271,-2.8554
3.1241,1.1251,1.3178,1.8208,-0.65101,-2.8434
3.1328,1.0476,1.295,1.7384,-0.73756,-2.832
3.1385,0.96669,1.2686,1.654,-0.8222,-2.821
3.1415,0.88269,1.2388,1.5681,-0.90475,-2.8104
3.1416,0.79594,1.2057,1.4808,-0.98503,-2.8
3.1389,0.70681,1.1695,1.3924,-1.0629,-2.7897
3.1335,0.61565,1.1305,1.3032,-1.1381,-2.7794
3.1252,0.52284,1.089,1.2135,-1.2106,-2.769
3.1143,0.42877,1.045,1.1235,-1.2802,-2.7583
3.1007,0.3338,0.99898,1.0335,-1.3468,-2.7473
3.0845,0.23834,0.95106,0.94373,-1.4102,-2.7357
3.0656,0.14276,0.9015,0.85454,-1.4702,-2.7234
3.0441,0.047443,0.85057,0.76614,-1.5269,-2.7104
3.0201,-0.047216,0.79851,0.67879,-1.58,-2.6964
2.9935,-0.14084,0.74557,0.59275,-1.6294,-2.6815
2.9645,-0.23306,0.69201,0.50826,-1.6751,-2.6654
2.9331,-0.3235,0.63808,0.42556,-1.717,-2.648
2.8993,-0.4118,0.58402,0.34489,-1.7549,-2.6292
2.8631,-0.49761,0.53007,0.26645,-1.7888,-2.609
2.8247,-0.5806,0.47648,0.19047,-1.8187,-2.5871
2.7839,-0.66042,0.42347,0.11716,-1.8444,-2.5635
2.741,-0.73678,0.37127,0.046695,-1.866,-2.5381
2.6959,-0.80937,0.32009,-0.020733,-1.8834,-2.5108
2.6488,-0.87791,0.27014,-0.084957,-1.8965,-2.4815
2.5995,-0.94213,0.22162,-0.14582,-1.9054,-2.4502
2.5482,-1.0018,0.17473,-0.20318,-1.91,-2.4167
2.495,-1.0566,0.12962,-0.2569,-1.9104,-2.381
2.4399,-1.1065,0.086481,-0.30687,-1.9065,-2.3431
2.3829,-1.1512,0.045452,-0.35299,-1.8983,-2.3028
2.3241,-1.1905,0.0066756,-0.39516,-1.8859,-2.2601
2.2635,-1.2243,-0.029721,-0.43333,-1.8693,-2.2151
2.2013,-1.2525,-0.063625,-0.46742,-1.8486,-2.1676
2.1374,-1.275,-0.094939,-0.4974,-1.8237,-2.1177
2.0719,-1.2916,-0.12358,-0.52323,-1.7949,-2.0654
2.0049,-1.3025,-0.14948,-0.54492,-1.762,-2.0105
1.9364,-1.3075,-0.17258,-0.56246,-1.7253,-1.9533
1.8665,-1.3066,-0.19284,-0.57588,-1.6848,-1.8935
1.7952,-1.2999,-0.21025,-0.58521,-1.6405,-1.8314
1.7226,-1.2874,-0.22479,-0.59049,-1.5926,-1.7669
1.6488,-1.2692,-0.23647,-0.59181,-1.5413,-1.7001
1.5738,-1.2453,-0.24532,-0.58923,-1.4865,-1.6309
1.4976,-1.216,-0.25136,-0.58285,-1.4285,-1.5595
1.4204,-1.1812,-0.25465,-0.57278,-1.3673,-1.486
1.3421,-1.1413,-0.25527,-0.55914,-1.3031,-1.4104
1.2629,-1.0964,-0.25327,-0.54208,-1.2361,-1.3327
1.1828,-1.0466,-0.24877,-0.52173,-1.1664,-1.2531
1.1018,-0.99225,-0.24186,-0.49825,-1.0941,-1.1717
1.0201,-0.93355,-0.23266,-0.47183,-1.0194,-1.0886
0.93761,-0.87078,-0.2213,-0.44264,-0.94245,-1.0038
0.85449,-0.8042,-0.20792,-0.41088,-0.86346,-0.91751
0.77076,-0.73411,-0.19267,-0.37675,-0.78259,-0.82984
0.68649,-0.66082,-0.17571,-0.34046,-0.7,-0.7409
0.60174,-0.58465,-0.15721,-0.30222,-0.61589,-0.65083
0.51656,-0.50594,-0.13734,-0.26228,-0.53042,-0.55974
0.43102,-0.42502,-0.11629,-0.22085,-0.4438,-0.4678
0.34518,-0.34226,-0.094241,-0.17819,-0.35621,-0.37512
